participant_id,video_id,start_timestamp,stop_timestamp,start_sample,stop_sample,class,class_id
P08,P08-20240614-184945,00:15:39.284,00:15:39.759,45085632,45108432,metal-only collision,0
P08,P08-20240614-184945,00:15:40.384,00:15:41.009,45138432,45168432,metal / ceramic collision,12
P08,P08-20240614-184945,00:15:41.334,00:15:42.246,45184032,45227808,metal / ceramic collision,12
P08,P08-20240614-184945,00:15:43.093,00:15:43.968,45268464,45310464,rustle,4
P08,P08-20240614-184945,00:15:45.309,00:15:45.596,45374832,45388608,plastic-only collision,6
P08,P08-20240614-184945,00:15:46.284,00:15:46.671,45421632,45440208,plastic-only collision,6
P08,P08-20240614-184945,00:15:46.859,00:15:47.371,45449232,45473808,ceramic-only collision,14
P08,P08-20240614-184945,00:15:49.301,00:15:49.901,45566448,45595248,footstep,7
P08,P08-20240614-184945,00:15:49.884,00:15:50.359,45594432,45617232,plastic-only collision,6
P08,P08-20240614-184945,00:15:50.696,00:16:01.146,45633408,46135008,water,5
P08,P08-20240614-184945,00:16:01.271,00:16:01.557,46141008,46154736,plastic-only collision,6
P08,P08-20240614-184945,00:16:01.878,00:16:03.414,46170144,46243872,metal / plastic collision,11
P08,P08-20240614-184945,00:16:04.307,00:16:04.700,46286736,46305600,footstep,7
P08,P08-20240614-184945,00:16:05.346,00:16:09.996,46336608,46559808,rustle,4
P08,P08-20240614-184945,00:16:10.159,00:16:10.671,46567632,46592208,metal / wood collision,10
P08,P08-20240614-184945,00:16:10.721,00:16:11.584,46594608,46636032,plastic-only collision,6
P08,P08-20240614-184945,00:16:11.921,00:16:12.346,46652208,46672608,footstep,7
P08,P08-20240614-184945,00:16:12.521,00:16:12.859,46681008,46697232,metal / wood collision,10
P08,P08-20240614-184945,00:16:13.534,00:16:13.871,46729632,46745808,metal / plastic collision,11
P08,P08-20240614-184945,00:16:14.271,00:16:15.034,46765008,46801632,footstep,7
P08,P08-20240614-184945,00:16:15.171,00:16:16.496,46808208,46871808,metal / wood collision,10
P08,P08-20240614-184945,00:16:16.559,00:16:17.734,46874832,46931232,water,5
P08,P08-20240614-184945,00:16:18.271,00:16:19.521,46957008,47017008,metal / ceramic collision,12
P08,P08-20240614-184945,00:16:19.384,00:16:29.984,47010432,47519232,water,5
P08,P08-20240614-184945,00:16:29.859,00:16:30.859,47513232,47561232,metal / plastic collision,11
P08,P08-20240614-184945,00:16:31.659,00:16:32.221,47599632,47626608,footstep,7
P08,P08-20240614-184945,00:16:33.509,00:16:36.309,47688432,47822832,scrub / scrape / scour / wipe,1
P08,P08-20240614-184945,00:16:36.334,00:16:37.809,47824032,47894832,ceramic-only collision,14
P08,P08-20240614-184945,00:16:38.446,00:16:39.459,47925408,47974032,metal / plastic collision,11
P08,P08-20240614-184945,00:16:44.504,00:16:45.984,48216192,48287232,footstep,7
P08,P08-20240614-184945,00:16:45.932,00:16:46.559,48284736,48314832,slide object,9
P08,P08-20240617-130401,00:00:00.802,00:00:02.516,38496,120768,rustle,4
P08,P08-20240617-130401,00:00:06.453,00:00:06.935,309744,332880,metal / plastic collision,11
P08,P08-20240617-130401,00:00:07.159,00:00:07.969,343632,382512,footstep,7
P08,P08-20240617-130401,00:00:08.445,00:00:09.933,405360,476784,scrub / scrape / scour / wipe,1
P08,P08-20240617-130401,00:00:10.385,00:00:13.385,498480,642480,footstep,7
P08,P08-20240617-130401,00:00:13.350,00:00:13.953,640800,669744,open / close,3
P08,P08-20240617-130401,00:00:14.457,00:00:15.576,693936,747648,open / close,3
P08,P08-20240617-130401,00:00:15.838,00:00:18.457,760224,885936,footstep,7
P08,P08-20240617-130401,00:00:18.421,00:00:20.707,884208,993936,rustle,4
P08,P08-20240617-130401,00:00:20.659,00:00:22.231,991632,1067088,open / close,3
P08,P08-20240617-130401,00:00:22.612,00:00:23.993,1085376,1151664,footstep,7
P08,P08-20240617-130401,00:00:23.981,00:00:25.028,1151088,1201344,scrub / scrape / scour / wipe,1
P08,P08-20240617-130401,00:00:26.088,00:00:27.088,1252224,1300224,rustle,4
P08,P08-20240617-130401,00:00:27.612,00:00:29.683,1325376,1424784,metal / plastic collision,11
P08,P08-20240617-130401,00:00:31.683,00:00:32.266,1520784,1548768,footstep,7
P08,P08-20240617-130401,00:00:32.326,00:00:33.326,1551648,1599648,metal-only collision,0
P08,P08-20240617-130401,00:00:33.909,00:00:34.623,1627632,1661903,plastic-only collision,6
P08,P08-20240617-130401,00:00:35.123,00:00:35.596,1685903,1708607,plastic-only collision,6
P08,P08-20240617-130401,00:00:35.757,00:00:36.096,1716336,1732607,plastic-only collision,6
P08,P08-20240617-130401,00:00:37.409,00:00:38.409,1795632,1843632,open / close,3
P08,P08-20240617-130401,00:00:39.290,00:00:39.933,1885920,1916784,plastic-only collision,6
P08,P08-20240617-130401,00:00:39.957,00:00:41.290,1917936,1981920,rustle,4
P08,P08-20240617-130401,00:00:42.231,00:00:43.219,2027088,2074512,metal / wood collision,10
P08,P08-20240617-130401,00:00:43.243,00:00:44.350,2075664,2128800,rustle,4
P08,P08-20240617-130401,00:00:44.445,00:00:44.792,2133360,2150016,plastic-only collision,6
P08,P08-20240617-130401,00:00:44.981,00:00:47.159,2159088,2263632,metal / plastic collision,11
P08,P08-20240617-130401,00:00:47.362,00:00:49.266,2273376,2364768,footstep,7
P08,P08-20240617-130401,00:00:49.147,00:00:49.457,2359056,2373936,metal / plastic collision,11
P08,P08-20240617-130401,00:00:50.445,00:00:51.897,2421360,2491056,footstep,7
P08,P08-20240617-130401,00:00:52.310,00:00:53.409,2510880,2563632,metal / plastic collision,11
P08,P08-20240617-130401,00:00:52.683,00:01:01.909,2528784,2971632,rustle,4
P08,P08-20240617-130401,00:00:55.743,00:00:57.790,2675664,2773920,metal / plastic collision,11
P08,P08-20240617-130401,00:01:02.445,00:01:03.635,2997360,3054480,footstep,7
P08,P08-20240617-130401,00:01:03.362,00:01:08.195,3041376,3273359,rustle,4
P08,P08-20240617-130401,00:01:05.310,00:01:06.076,3134880,3171647,metal / plastic collision,11
P08,P08-20240617-130401,00:01:08.207,00:01:09.719,3273935,3346511,metal / plastic collision,11
P08,P08-20240617-130401,00:01:09.588,00:01:10.647,3340223,3391056,rustle,4
P08,P08-20240617-130401,00:01:11.731,00:01:12.528,3443087,3481344,open / close,3
P08,P08-20240617-130401,00:01:12.754,00:01:15.040,3492192,3601920,rustle,4
P08,P08-20240617-130401,00:01:15.719,00:01:17.647,3634511,3727056,rustle,4
P08,P08-20240617-130401,00:01:17.743,00:01:18.933,3731663,3788784,footstep,7
P08,P08-20240617-130401,00:01:19.945,00:01:21.112,3837359,3893375,metal-only collision,0
P08,P08-20240617-130401,00:01:22.239,00:01:23.159,3947472,3991632,metal / wood collision,10
P08,P08-20240617-130401,00:01:23.350,00:01:24.004,4000799,4032192,metal-only collision,0
P08,P08-20240617-130401,00:01:24.207,00:01:24.635,4041935,4062480,footstep,7
P08,P08-20240617-130401,00:01:26.064,00:01:39.207,4131071,4761936,water,5
P08,P08-20240617-130401,00:01:27.338,00:01:29.052,4192223,4274496,metal / plastic collision,11
P08,P08-20240617-130401,00:01:40.183,00:01:40.552,4808784,4826496,footstep,7
P08,P08-20240617-130401,00:01:41.100,00:01:41.421,4852800,4868208,metal / plastic collision,11
P08,P08-20240617-130401,00:01:41.671,00:01:42.135,4880208,4902480,metal-only collision,0
P08,P08-20240617-130401,00:01:43.257,00:01:46.552,4956336,5114496,click,16
P08,P08-20240617-130401,00:01:43.275,00:02:30.856,4957200,7241088,background,13
P08,P08-20240617-130401,00:01:44.838,00:01:45.873,5032224,5081904,rustle,4
P08,P08-20240617-130401,00:01:46.266,00:01:46.635,5100768,5118480,metal / plastic collision,11
P08,P08-20240617-130401,00:01:47.397,00:01:48.042,5155056,5186016,metal / plastic collision,11
P08,P08-20240617-130401,00:01:48.578,00:01:49.007,5211744,5232336,metal-only collision,0
P08,P08-20240617-130401,00:01:49.445,00:01:49.703,5253360,5265744,plastic-only collision,6
P08,P08-20240617-130401,00:01:50.314,00:01:50.909,5295072,5323632,metal / plastic collision,11
P08,P08-20240617-130401,00:01:51.088,00:01:53.350,5332224,5440800,plastic-only collision,6
P08,P08-20240617-130401,00:01:53.900,00:01:54.623,5467200,5501904,metal / plastic collision,11
P08,P08-20240617-130401,00:01:54.838,00:01:55.576,5512224,5547648,metal / glass collision,17
P08,P08-20240617-130401,00:01:56.933,00:01:57.540,5612784,5641920,metal / plastic collision,11
P08,P08-20240617-130401,00:01:57.612,00:01:59.671,5645376,5744208,slide object,9
P08,P08-20240617-130401,00:01:58.076,00:01:59.028,5667648,5713344,metal / plastic collision,11
P08,P08-20240617-130401,00:01:59.778,00:02:01.195,5749344,5817360,rustle,4
P08,P08-20240617-130401,00:01:59.802,00:02:00.123,5750496,5765904,plastic-only collision,6
P08,P08-20240617-130401,00:02:01.385,00:02:02.257,5826480,5868336,slide object,9
P08,P08-20240617-130401,00:02:02.540,00:02:03.302,5881920,5918496,slide object,9
P08,P08-20240617-130401,00:02:03.159,00:02:05.123,5911632,6005904,slide object,9
P08,P08-20240617-130401,00:02:05.600,00:02:06.219,6028800,6058512,slide object,9
P08,P08-20240617-130401,00:02:13.814,00:02:14.135,6423072,6438480,plastic-only collision,6
P08,P08-20240617-130401,00:02:16.052,00:02:18.897,6530496,6667056,rustle,4
P08,P08-20240617-130401,00:02:19.540,00:02:19.957,6697920,6717936,rustle,4
P08,P08-20240617-130401,00:02:21.064,00:02:22.052,6771072,6818496,rustle,4
P08,P08-20240617-130401,00:02:32.171,00:02:33.266,7304208,7356768,rustle,4
P08,P08-20240617-130401,00:02:33.302,00:02:34.457,7358496,7413936,footstep,7
P08,P08-20240617-130401,00:02:34.290,00:02:37.064,7405920,7539072,metal-only collision,0
P08,P08-20240617-130401,00:02:37.016,00:02:43.195,7536768,7833360,rustle,4
P08,P08-20240617-130401,00:02:39.981,00:02:41.790,7679088,7765920,pour,19
P08,P08-20240617-130401,00:02:43.100,00:02:50.576,7828800,8187648,pour,19
P08,P08-20240617-130401,00:02:43.266,00:02:44.385,7836768,7890480,metal / plastic collision,11
P08,P08-20240617-130401,00:02:44.826,00:02:45.254,7911648,7932192,metal / plastic collision,11
P08,P08-20240617-130401,00:02:46.719,00:02:49.362,8002512,8129376,rustle,4
P08,P08-20240617-130401,00:02:51.504,00:02:52.504,8232192,8280192,rustle,4
P08,P08-20240617-130401,00:02:53.052,00:02:54.278,8306496,8365344,metal / plastic collision,11
P08,P08-20240617-130401,00:02:54.183,00:02:55.183,8360784,8408784,rustle,4
P08,P08-20240617-130401,00:02:55.504,00:02:56.302,8424192,8462496,metal / plastic collision,11
P08,P08-20240617-130401,00:02:56.635,00:02:58.409,8478480,8563632,pour,19
P08,P08-20240617-130401,00:02:59.433,00:02:59.838,8612784,8632224,pour,19
P08,P08-20240617-130401,00:03:00.060,00:03:01.078,8642880,8691744,rustle,4
P08,P08-20240617-130401,00:03:09.612,00:03:09.993,9101376,9119664,plastic-only collision,6
P08,P08-20240617-130401,00:03:11.052,00:03:14.064,9170496,9315072,pour,19
P08,P08-20240617-130401,00:03:14.219,00:03:15.647,9322512,9391056,plastic-only collision,6
P08,P08-20240617-130401,00:03:15.945,00:03:19.683,9405360,9584784,pour,19
P08,P08-20240617-130401,00:03:15.945,00:03:16.981,9405360,9455088,metal / plastic collision,11
P08,P08-20240617-130401,00:03:19.683,00:03:20.564,9584784,9627072,metal / plastic collision,11
P08,P08-20240617-130401,00:03:20.957,00:03:22.921,9645936,9740208,metal / plastic collision,11
P08,P08-20240617-130401,00:03:23.421,00:03:23.945,9764208,9789360,footstep,7
P08,P08-20240617-130401,00:03:24.326,00:03:24.754,9807648,9828192,open / close,3
P08,P08-20240617-130401,00:03:25.302,00:03:25.885,9854496,9882480,slide object,9
P08,P08-20240617-130401,00:03:26.243,00:03:27.314,9899664,9951072,plastic-only collision,6
P08,P08-20240617-130401,00:03:28.326,00:03:29.096,9999648,10036608,metal / plastic collision,11
P08,P08-20240617-130401,00:03:29.754,00:03:30.612,10068192,10109376,plastic-only collision,6
P08,P08-20240617-130401,00:03:30.826,00:03:35.481,10119648,10343088,rustle,4
P08,P08-20240617-130401,00:03:31.195,00:03:31.993,10137360,10175664,metal / wood collision,10
P08,P08-20240617-130401,00:03:38.350,00:03:40.862,10480800,10601376,rustle,4
P08,P08-20240617-130401,00:03:41.362,00:03:41.743,10625376,10643664,metal / wood collision,10
P08,P08-20240617-130401,00:03:44.183,00:03:45.042,10760784,10802016,metal / plastic collision,11
P08,P08-20240617-130401,00:03:45.171,00:03:45.635,10808208,10830480,metal / wood collision,10
P08,P08-20240617-130401,00:03:46.623,00:03:48.504,10877904,10968192,metal-only collision,0
P08,P08-20240617-130401,00:03:48.802,00:03:49.183,10982496,11000784,plastic-only collision,6
P08,P08-20240617-130401,00:03:50.397,00:03:50.719,11059056,11074512,footstep,7
P08,P08-20240617-130401,00:03:50.981,00:03:51.576,11087088,11115648,metal / plastic collision,11
P08,P08-20240617-130401,00:03:51.838,00:03:52.540,11128224,11161920,plastic-only collision,6
P08,P08-20240617-130401,00:03:52.862,00:03:53.721,11177376,11218608,plastic-only collision,6
P08,P08-20240617-130401,00:03:54.203,00:03:54.471,11241744,11254608,plastic-only collision,6
P08,P08-20240617-130401,00:03:55.917,00:03:56.243,11324016,11339664,plastic-only collision,6
P08,P08-20240617-130401,00:03:57.016,00:03:57.885,11376768,11418480,cut / chop,2
P08,P08-20240617-130401,00:03:59.409,00:03:59.933,11491632,11516784,cut / chop,2
P08,P08-20240617-130401,00:04:01.900,00:04:02.239,11611200,11627472,plastic-only collision,6
P08,P08-20240617-130401,00:04:20.052,00:04:20.373,12482496,12497904,footstep,7
P08,P08-20240617-130401,00:04:23.481,00:04:23.953,12647088,12669743,cut / chop,2
P08,P08-20240617-130401,00:04:25.623,00:04:26.088,12749904,12772224,cut / chop,2
P08,P08-20240617-130401,00:04:27.266,00:04:27.683,12828768,12848784,cut / chop,2
P08,P08-20240617-130401,00:04:28.207,00:04:28.719,12873936,12898512,cut / chop,2
P08,P08-20240617-130401,00:04:29.088,00:04:29.649,12916224,12943152,cut / chop,2
P08,P08-20240617-130401,00:04:30.564,00:04:31.159,12987072,13015632,cut / chop,2
P08,P08-20240617-130401,00:04:32.096,00:04:32.989,13060608,13103471,stir / mix / whisk,8
P08,P08-20240617-130401,00:04:33.346,00:04:37.981,13120608,13343088,cut / chop,2
P08,P08-20240617-130401,00:04:38.826,00:04:41.647,13383648,13519056,stir / mix / whisk,8
P08,P08-20240617-130401,00:04:41.846,00:04:42.096,13528608,13540608,metal / plastic collision,11
P08,P08-20240617-130401,00:04:43.364,00:04:51.671,13601471,14000208,cut / chop,2
P08,P08-20240617-130401,00:04:52.421,00:04:54.016,14036208,14112768,cut / chop,2
P08,P08-20240617-130401,00:04:54.540,00:04:55.254,14137920,14172192,cut / chop,2
P08,P08-20240617-130401,00:04:55.921,00:05:00.802,14204208,14438496,cut / chop,2
P08,P08-20240617-130401,00:05:01.612,00:05:07.899,14477376,14779152,stir / mix / whisk,8
P08,P08-20240617-130401,00:05:08.632,00:05:09.435,14814336,14852880,metal / plastic collision,11
P08,P08-20240617-130401,00:05:09.612,00:05:18.409,14861376,15283632,rustle,4
P08,P08-20240617-130401,00:05:19.052,00:05:19.469,15314496,15334512,metal / plastic collision,11
P08,P08-20240617-130401,00:05:19.778,00:05:20.183,15349344,15368784,rustle,4
P08,P08-20240617-130401,00:05:30.897,00:05:31.578,15883056,15915743,metal / plastic collision,11
P08,P08-20240617-130401,00:05:36.345,00:05:36.879,16144560,16170192,cut / chop,2
P08,P08-20240617-130401,00:05:37.879,00:05:38.328,16218192,16239743,cut / chop,2
P08,P08-20240617-130401,00:05:38.993,00:05:40.777,16271664,16357296,cut / chop,2
P08,P08-20240617-130401,00:05:42.322,00:05:43.050,16431456,16466400,cut / chop,2
P08,P08-20240617-130401,00:05:43.368,00:05:44.447,16481664,16533456,cut / chop,2
P08,P08-20240617-130401,00:05:45.413,00:05:45.882,16579824,16602336,cut / chop,2
P08,P08-20240617-130401,00:05:46.743,00:05:47.493,16643664,16679664,cut / chop,2
P08,P08-20240617-130401,00:05:47.879,00:05:48.493,16698192,16727664,cut / chop,2
P08,P08-20240617-130401,00:05:48.652,00:05:49.399,16735296,16771152,stir / mix / whisk,8
P08,P08-20240617-130401,00:05:49.925,00:05:50.481,16796400,16823088,cut / chop,2
P08,P08-20240617-130401,00:05:50.947,00:05:51.453,16845456,16869744,cut / chop,2
P08,P08-20240617-130401,00:05:51.685,00:05:52.382,16880880,16914336,stir / mix / whisk,8
P08,P08-20240617-130401,00:05:53.484,00:05:54.671,16967232,17024208,cut / chop,2
P08,P08-20240617-130401,00:05:55.546,00:05:56.296,17066208,17102208,cut / chop,2
P08,P08-20240617-130401,00:05:56.796,00:05:57.343,17126208,17152464,cut / chop,2
P08,P08-20240617-130401,00:05:57.671,00:05:58.437,17168208,17204976,cut / chop,2
P08,P08-20240617-130401,00:05:58.952,00:06:01.202,17229696,17337696,cut / chop,2
P08,P08-20240617-130401,00:06:02.874,00:06:03.859,17417952,17465232,cut / chop,2
P08,P08-20240617-130401,00:06:04.609,00:06:06.468,17501232,17590464,cut / chop,2
P08,P08-20240617-130401,00:06:07.249,00:06:10.031,17627952,17761488,cut / chop,2
P08,P08-20240617-130401,00:06:10.171,00:06:13.952,17768208,17949696,stir / mix / whisk,8
P08,P08-20240617-130401,00:06:14.367,00:06:15.436,17969616,18020928,stir / mix / whisk,8
P08,P08-20240617-130401,00:06:15.658,00:06:24.047,18031584,18434256,rustle,4
P08,P08-20240617-130401,00:06:15.658,00:06:16.283,18031584,18061584,cut / chop,2
P08,P08-20240617-130401,00:06:18.742,00:06:19.228,18179616,18202944,metal-only collision,0
P08,P08-20240617-130401,00:06:22.519,00:06:23.381,18360912,18402288,cut / chop,2
P08,P08-20240617-130401,00:06:24.672,00:06:27.047,18464256,18578256,cut / chop,2
P08,P08-20240617-130401,00:06:27.075,00:06:27.658,18579600,18607584,metal / wood collision,10
P08,P08-20240617-130401,00:06:28.228,00:06:28.561,18634944,18650928,rustle,4
P08,P08-20240617-130401,00:06:28.881,00:06:29.311,18666288,18686928,rustle,4
P08,P08-20240617-130401,00:06:29.603,00:06:30.520,18700944,18744960,metal-only collision,0
P08,P08-20240617-130401,00:06:30.936,00:06:31.908,18764928,18811584,metal / wood collision,10
P08,P08-20240617-130401,00:06:31.992,00:06:32.867,18815616,18857616,rustle,4
P08,P08-20240617-130401,00:06:33.200,00:06:34.242,18873600,18923616,rustle,4
P08,P08-20240617-130401,00:06:34.825,00:06:35.603,18951600,18988944,rustle,4
P08,P08-20240617-130401,00:06:36.339,00:06:40.061,19024272,19202928,rustle,4
P08,P08-20240617-130401,00:06:41.242,00:06:41.603,19259616,19276944,rustle,4
P08,P08-20240617-130401,00:06:42.714,00:06:44.242,19330272,19403616,rustle,4
P08,P08-20240617-130401,00:06:45.256,00:06:49.061,19452288,19634928,rustle,4
P08,P08-20240617-130401,00:06:49.367,00:06:52.200,19649616,19785600,cut / chop,2
P08,P08-20240617-130401,00:06:52.839,00:06:54.645,19816272,19902960,rustle,4
P08,P08-20240617-130401,00:06:54.047,00:06:54.700,19874256,19905600,plastic-only collision,6
